Date,User,Tweet,positive_count,negative_count,positive_score,negative_score
2022-02-03,PreethamMS8," Count of mentions for the tickers in last 1 hr

1. $AMZN: 1839 (-3310)
2. $FB: 740 (-393)
3. $TSLA: 306 (-119)
4. $AMC:…",0,-1,0.0,-0.9926262497901917
2022-02-03,Cryptoracket,$NVDA - Seasonal Tendencies burning out - March will be The Time https://t.co/bX8Rhhfzkt,0,-1,0.0,-0.9985254406929016
2022-02-03,AndyFanter,"  I have those and TSLA, UPS, NVDA, QCOM, AMD.  The last 4 I just bought again.",0,-1,0.0,-0.9787059426307678
2022-02-03,pharris667, The most active stock options today $AAPL $C $TSLA $FB $SNAP $NVDA $F https://t.co/dqpCUhw4lk,0,-1,0.0,-0.9902192950248718
2022-02-03,NVIDIAAI,#AI for Healthcare -Ideation Workshop with NVIDIA and  : https://t.co/srSG7pndxo https://t.co/UC6TvABfFD,0,-1,0.0,-0.9941586256027222
2022-02-03,thuhkang,"Today's Top Bearish Flow... 🐻

$DKNG $NVDA $TSLA $SQ $NFLX $ABNB

👉https://t.co/2s8fBPWEHe

#options #stockmarket #wallstreet #nasdaq #nyse #fintech #blackbox https://t.co/VzlGSqvdZw",0,-1,0.0,-0.8047223687171936
2022-02-03,bodiesXWix,$NVDA - Seasonal Tendencies burning out - March will be The Time - #NVDA chart on  https://t.co/mRHRXSIdJ6,0,-1,0.0,-0.9986691474914551
2022-02-03,GatoliuY,$TSLA $NVDA Snapchat up 54% AH because why the fuck not lol 😘,0,-1,0.0,-0.9976067543029785
2022-02-03,UltimateTrad8r,"This is the buy for $zs I did many rounds on my puts, watch the video for a safe way to make 500 with 2100, I don't gamble I been trading since 1994! At 14! https://t.co/tHjiGWlIAs     #stocks $amzn $nlfx $pypl $msft $nvda $amd https://t.co/oyHFMhm0Bn",0,-1,0.0,-0.9891318678855896
2022-02-03,LittleDogsMedia, Test out the turnkey cloud service and launch your AI to the edge. With the Fleet Command free trial now available you can se…,1,0,0.9873414635658264,0.0
2022-02-03,trndtrader,"[Scan results - #FTX - 15m]

Top 5 bullish trend on #PERP pair
1: $ONT
2: $ASD
3: $DODO
4: $SC
5: $MCB

Top 5 bullish trend on #USD pair
1: $ABNB
2: $USO
3: $TWTR
4: $NIO
5: $NVDA

All #FTX results: https://t.co/ypxjbS79IW
Not buy signals",0,-1,0.0,-0.9992102384567261
2022-02-03,TheTSXDude,"$COIN.N has purchased CryptoPunk #5067 to add to its NFT collection

$COIN CEO noted that since CryptoPunks can now be staked the company has the ability to generate recurring revenue from this unique asset.

$COIN.N @ $1.82
MC $136.791M

$SMURF $NVDA $ACN
https://t.co/Z0DD3cgFE2",1,0,0.9933212399482727,0.0
2022-02-03,WookTrades,$NVDA nice day trading this 3/3. Watched the flow off open and got a nice morning pop 50%. The other trades off the EMA's worked well. I started using next weeks contracts after the first trade because its less volatile and helps with the mental side for me. 13% and 15% https://t.co/ig6FbQz7Xw,1,0,0.9727129340171814,0.0
2022-02-03,WookTrades,"Todays Trades: 

$NVDA x3 51%, 13%, 15% ✅
$AMD x2 8%,-5% ✅📉
$SPY -7% 📉
$QQQ 10% ✅

Decent day today. I was happy with part of my trading but my losers were forced and mid day without a plan. 

  ",0,-1,0.0,-0.9965720176696777
2022-02-03,gibinux, So we came up with GAMANTA.. add AMD and NVDA to your list.,0,-1,0.0,-0.9954934120178223
2022-02-03,DYORCryptoBot,"[Scan results - #FTX - 15m]

Top 5 bullish trend on #PERP pair
1: $ONT
2: $ASD
3: $DODO
4: $SC
5: $MCB

Top 5 bullish trend on #USD pair
1: $ABNB
2: $USO
3: $TWTR
4: $NIO
5: $NVDA

All #FTX results: https://t.co/kFG8XpNRPZ
Not buy signals",0,-1,0.0,-0.9991951584815979
2022-02-03,ninja50red," What to do with my life savings 🤔

#stocks #daytrading $SPY $QQQ $FB $UPST $SNAP $SHOP $NVDA $PYPL $AMD https://t.co/O…",0,-1,0.0,-0.9973771572113037
2022-02-03,BackparkerFI," Some BIG after-hours moves-

$AMZN +16%
$PINS +25%
$U +13%
$SE +5%
$SNOW +5%
$ETSY +9%
$SHOP +9%
$SNAP +63%

$TSLA $NVDA…",0,-1,0.0,-0.9775156378746033
2022-02-03,galactic_ditto, NVDA - Possible bearish sentiment for the next 18-24 months - #NVDA chart on  https://t.co/zureAxNolm,0,-1,0.0,-0.99535071849823
2022-02-03,otc_to," $AMD Might gap up huge tomorrow.... AMD was $130+ based on its earnings, just 2 days back....

$GOOG $AMD $TSLA $NIO $SPY $NVDA…",0,-1,0.0,-0.9981122016906738
2022-02-03,ayirpelle," Flywheel Exchange accelerates healthcare innovation with a #datamanagement platform that integrates with NVIDIA FLARE, en…",1,0,0.9979515671730042,0.0
2022-02-03,carwafree, Test out the turnkey cloud service and launch your AI to the edge. With the Fleet Command free trial now available you can se…,1,0,0.9873414635658264,0.0
2022-02-03,superlars34," $AMD Might gap up huge tomorrow.... AMD was $130+ based on its earnings, just 2 days back....

$GOOG $AMD $TSLA $NIO $SPY $NVDA…",0,-1,0.0,-0.9981122016906738
2022-02-03,CarlPHI22278711, $NVDA settled -5.1% to $239.48.. as the two prior black candles played out. https://t.co/DksMDCLjNt,0,-1,0.0,-0.9958511590957642
2022-02-03,AppleThisApple1,$AMZN Amazon was last big tech to report … up we go till March Fed $FB $NVDA $amd $AAPL $QQQ $spy $SNAP https://t.co/8hCQnkVqAn,0,-1,0.0,-0.9982654452323914
2022-02-03,shimejimeshi,"S&amp;P500 -2.44%
Russell2000 -1.90%
SOX -4.58%
DJT -1.72%
HYG -0.90%
STOXX600 -1.76%
DAX -1.57%
FTSE -0.71%

FB -26.39%
AMZN -7.81%
AAPL -1.67%
NFLX -5.56%
NVDA -5.13%
MSFT -3.90%
GOOGL -3.32%
TSLA -1.60% https://t.co/VEpkSdGveH",0,-1,0.0,-0.9937762022018433
2022-02-03,StarvinMargin,$XELA $NVDA you realize epic is part of nvidia right,1,0,0.956493616104126,0.0
2022-02-03,NVIDIADesign,"#ZbyHP,  and NVIDIA are bringing you five innovative virtual sessions on how you can transform and accelerate your workflow – regardless of location at #3DXW22.

Sign up to watch here: https://t.co/SsKgqJUd88 https://t.co/utgyrxn1qv",1,0,0.9990983009338379,0.0
2022-02-03,DefinitionBot,"Count of mentions for the tickers in last 1 hr

1. $AMZN: 1839 (-3310)
2. $FB: 740 (-393)
3. $TSLA: 306 (-119)
4. $AMC: 162 (-45)
5. $AAPL: 154 (-83)
6. $MSFT: 97 (-47)
7. $NVDA: 61 (-26)
8. $NIO: 37 (-9)

Top speaker:  🚀 $FB",0,-1,0.0,-0.9930840730667114
2022-02-03,Sean_khatibi," There is no mention of NFLX and AMD here. NVDA maybe but others are either fairly valued or undervalued. However , I understand your oil and gas position so relative to that sector, these names will always remain richly valued",1,0,0.9985771179199219,0.0
2022-02-03,JessePi16223066," [Scan results - #FTX - 15m]

Top 5 bullish trend on #PERP pair
1: $ZRX
2: $CVC
3: $HBAR
4: $IOTA
5: $ATOM

Top 5 bullish…",0,-1,0.0,-0.9981657862663269
2022-02-03,chrisslater199," I’ve done well on NVDA and AMD in the past but stocks like PayPal, square and draftkings have stung a bit.",0,-1,0.0,-0.9920742511749268
2022-02-03,Vinesh00518,"$TSLA $AMZN $NVDA $ROKU BEST COMMUNITY SO FAR WITH THEIR DAILY LESSONS, LIVE ALERTS AND CALLS, AND FREE TRIALS FOR EVERYONE . JOIN XTRADERS NOW https://t.co/sl7JYMMsvt https://t.co/eFNX2nUomb",0,-1,0.0,-0.6780481338500977
2022-02-03,flacker1985," The only tickers I see here whom deserved the valuations from a month ago or so are PKK and AAPL. NFLX, AMZN, TSLA, NVDA and AMD were all very over stretched. I see more pain ahead for those names to become a buy…",0,-1,0.0,-0.9995355606079102
2022-02-03,Vinesh00518,"$TSLA $SHOP $AMZN $NVDA BEST COMMUNITY SO FAR WITH THEIR DAILY LESSONS, LIVE ALERTS AND CALLS, AND FREE TRIALS FOR EVERYONE . JOIN XTRADERS NOW https://t.co/sl7JYMMsvt https://t.co/7cssS7KF1g",0,-1,0.0,-0.9513882398605347
2022-02-03,Brianvindenes1," Large cap stocks with the most shares traded today

Meta $FB $META 187.2M shares
$SNAP 131.2M
$AMD 101.9M
Ford $F 96.8M
A…",0,-1,0.0,-0.990084171295166
2022-02-03,bigmikehands," Large cap stocks with the most shares traded today

Meta $FB $META 187.2M shares
$SNAP 131.2M
$AMD 101.9M
Ford $F 96.8M
A…",0,-1,0.0,-0.990084171295166
2022-02-03,QuiverUpdates,"r/WallStreetBets daily discussion mentions over the last hour (rank 1-10)
1. $AMZN (139 mentions)
2. $SNAP (114)
3. $FB (50)
4. $SPY (31)
5. $RIVN (19)
6. $EPS (16)
7. $QQQ (14)
8. $TSLA (12)
9. $NVDA (11)
10. $PINS (9)
Full live &amp; historical data at https://t.co/QhRXWewKj5",0,-1,0.0,-0.9956486821174622
2022-02-03,NVIDIAAI,Test out the turnkey cloud service and launch your AI to the edge. With the Fleet Command free trial now available you can see how easy it is to deploy and manage your edge fleet. https://t.co/btKZBFhgBK https://t.co/RDSjbzN2D6,0,-1,0.0,-0.9188085198402405
2022-02-03,ExpertsShale,"Shorting 101 - the gap down..

$NVDA -
No moving average, no EMAs , no pivots, just market structure.

A series of lower highs and lower lows. https://t.co/ekKmE0DG6T",0,-1,0.0,-0.99955815076828
2022-02-03,_bwatts_,$NVDA bull count. Indices will need to stay positive for this to follow through. Minimum target is $266. https://t.co/ntpYJCsYoE,0,-1,0.0,-0.9990893602371216
2022-02-03,LongJohnsilvah_," Count of mentions for the tickers in last 1 hr

1. $AMZN: 5149 (3780)
2. $FB: 1133 (71)
3. $TSLA: 425 (12)
4. $AAPL: 237…",0,-1,0.0,-0.9945641756057739
2022-02-03,HaydenWolff1," Renovations to Stream About: 
See how TCImage uses NVIDIA technologies like #NVIDIARTX and #NVIDIACloudXR to deliver stun…",0,-1,0.0,-0.8955001831054688
2022-02-03,medea_ebooks,"$SPY Under the hood of earnings is showing pretty steep growth contractions, in a time of zero rates and growth should be at its peak $AMZN $NVDA $AAPL $AMC ⭐",0,-1,0.0,-0.9980021119117737
2022-02-03,StockMKTNewz,"Large cap stocks with the most shares traded today

Meta $FB $META 187.2M shares
$SNAP 131.2M
$AMD 101.9M
Ford $F 96.8M
Apple $AAPL 86.7M
$NIO 54.6M
PayPal $PYPL 51.7M
$ITUB 50.6M
AT&amp;T $T 47.7M
Palantir $PLTR 46.8M
Microsoft $MSFT 42.2M
Nvidia $NVDA 39.7M
Bradesco $BBD 38.2M",0,-1,0.0,-0.9964272379875183
2022-02-03,DrKornFlake, Learn the fundamental tools and techniques for running GPU-accelerated Python applications using CUDA #GPUs and the Numba com…,0,-1,0.0,-0.7967854142189026
2022-02-03,Time_Merit,"  Great list, some incredible names and technologies $AMD, $NVDA, and $MRVL in particular. Curious why $QCOM and $ON are missing?",0,-1,0.0,-0.9938958287239075
2022-02-03,BhavyaShah49, You forgot $NVDA,0,-1,0.0,-0.9948491454124451
2022-02-03,kalebwood_3," Some BIG after-hours moves-

$AMZN +16%
$PINS +25%
$U +13%
$SE +5%
$SNOW +5%
$ETSY +9%
$SHOP +9%
$SNAP +63%

$TSLA $NVDA…",0,-1,0.0,-0.9775156378746033
2022-02-03,trndtrader,"[Scan results - #FTX - 15m]

Top 5 bullish trend on #PERP pair
1: $ZRX
2: $CVC
3: $HBAR
4: $IOTA
5: $ATOM

Top 5 bullish trend on #USD pair
1: $USO
2: $BABA
3: $TWTR
4: $NVDA
5: $MSTR

All #FTX results: https://t.co/ypxjbS79IW
Not buy signals",0,-1,0.0,-0.999021053314209
2022-02-03,robchamo," Some BIG after-hours moves-

$AMZN +16%
$PINS +25%
$U +13%
$SE +5%
$SNOW +5%
$ETSY +9%
$SHOP +9%
$SNAP +63%

$TSLA $NVDA…",0,-1,0.0,-0.9775156378746033
2022-02-03,DYORCryptoBot,"[Scan results - #FTX - 15m]

Top 5 bullish trend on #PERP pair
1: $ZRX
2: $CVC
3: $HBAR
4: $IOTA
5: $ATOM

Top 5 bullish trend on #USD pair
1: $USO
2: $BABA
3: $TWTR
4: $NVDA
5: $MSTR

All #FTX results: https://t.co/kFG8XpNRPZ
Not buy signals",0,-1,0.0,-0.9989843964576721
2022-02-03,umairhanif00," Count of mentions for the tickers in last 1 hr

1. $AMZN: 5149 (3780)
2. $FB: 1133 (71)
3. $TSLA: 425 (12)
4. $AAPL: 237…",0,-1,0.0,-0.9945641756057739
2022-02-03,njerudenis2," Count of mentions for the tickers in last 1 hr

1. $AMZN: 5149 (3780)
2. $FB: 1133 (71)
3. $TSLA: 425 (12)
4. $AAPL: 237…",0,-1,0.0,-0.9945641756057739
2022-02-03,bdfc339b406d492," Count of mentions for the tickers in last 1 hr

1. $AMZN: 5149 (3780)
2. $FB: 1133 (71)
3. $TSLA: 425 (12)
4. $AAPL: 237…",0,-1,0.0,-0.9945641756057739
2022-02-03,Smith28301,"**Most profitable trading community. Get up to 574% profits

$SPY $QQQ $AMZN $NVDA $BA $TSLA $BABA $AMD $AAPL $NFLX  $SPOT https://t.co/cE7DSkbWCN",1,0,0.684796154499054,0.0
2022-02-03,BuddyRoyy," Stay tuned all month for special anniversary membership rewards. 👀

Be sure to have rewards enabled on your GFN account so t…",1,0,0.9313840270042419,0.0
2022-02-03,Smith28301,"I've  made 36k  with them . If you really want to make a huge profit on trading .... Choose this professional chat:  

$TSLA $NKLA $ROKU $AAPL $JPM $AMZN $MSFT $ZM $FB $NVDA $DAL  $GOOG $SNAP https://t.co/z8nyEMVoK4",0,-1,0.0,-0.9982530474662781
2022-02-03,spencer00007, I've invested in the #Metaverse with 2 amaaazing companies: $RBLX and $NVDA. Don't waste time with $META. I deleted #FB y…,1,0,0.6075610518455505,0.0
2022-02-03,Usagi_Stocks," Some BIG after-hours moves-

$AMZN +16%
$PINS +25%
$U +13%
$SE +5%
$SNOW +5%
$ETSY +9%
$SHOP +9%
$SNAP +63%

$TSLA $NVDA…",0,-1,0.0,-0.9775156378746033
2022-02-03,Smith28301,"“Most winning trading community, Get next winning alerts here: 

$SPY $QQQ $AMZN $NVDA $BA $TSLA $BABA $AMD $AAPL $NFLX $TWTR $AAL $NIO $INO $OXY $CCL  $SRNE $SPCE $XLF https://t.co/aImSxjQodt",0,-1,0.0,-0.9930378794670105
2022-02-03,Halted_Up,1 trade today. $NVDA put. Total time in trade = 4 min 21 sec. +274.12 https://t.co/yYZrqPuQZN,0,-1,0.0,-0.995482325553894
2022-02-03,BuddyRoyy," This #GFNThursday good things come in twos. ✌

 2 is streaming tomorrow with #RTXON, we're kicking off 2nd annive…",1,0,0.944864809513092,0.0
2022-02-03,WiijiiInvest," This chart shows the mega-cap tech stocks, like Meta $FB, Microsoft $MSFT, Apple $AAPL, and Alphabet $GOOGL, compared to Tesla $TSLA. Nvidia $NVDA and Crowdstrike $CRWD have also been added for perspective. 

https://t.co/dba7f2qCGC",0,-1,0.0,-0.9734396934509277
2022-02-03,onsman," Both JAWS and NVDA announce ""liverpool fc a brief introduction"" repeatedly. NVDA also announces ""notifications overflow"". So something's not right there. Bigger picture, though, I'd focus more on why skip links exist. When sighted users move from one page to the next they ...",0,-1,0.0,-0.9984551668167114
2022-02-03,nihon_chan___," Some BIG after-hours moves-

$AMZN +16%
$PINS +25%
$U +13%
$SE +5%
$SNOW +5%
$ETSY +9%
$SHOP +9%
$SNAP +63%

$TSLA $NVDA…",0,-1,0.0,-0.9775156378746033
2022-02-03,olafebert," Great question, as usual. My wild guess is that $TSLA and $NVDA will be the biggest companies.",1,0,0.995997428894043,0.0
2022-02-03,Tiger01255,"Most active Trading Group 💯 

Alerts,Analysis
Stocks ☑️
Options ✅
Day trading ✅
Swing Trading ☑️

🔥
$SPY $TSLA $SHOP $AMZN $NVDA $ROKU $EBAY $AMD $BB $DAL  $INO $TWTR https://t.co/lnncYszxgZ",0,-1,0.0,-0.9886630177497864
2022-02-03,MrBagMahomes, Can’t wait to read “#NVDA free atm”. 🤑🤑 https://t.co/MUn3NMkAj0,0,-1,0.0,-0.9936307072639465
2022-02-03,AlbertAlice," Count of mentions for the tickers in last 1 hr

1. $AMZN: 5149 (3780)
2. $FB: 1133 (71)
3. $TSLA: 425 (12)
4. $AAPL: 237…",0,-1,0.0,-0.9945641756057739
2022-02-03,HackerKana," Count of mentions for the tickers in last 1 hr

1. $AMZN: 5149 (3780)
2. $FB: 1133 (71)
3. $TSLA: 425 (12)
4. $AAPL: 237…",0,-1,0.0,-0.9945641756057739
